"Bucket label","RT","m/z","Name","Formula","IH_Met_Vial12_BLANK01_12_1_11301","IH_Met_Vial57_027_57_1_11328","IH_Met_Vial58_028_58_1_11329","IH_Met_Vial59_029_59_1_11330","IH_Met_Vial60_030_60_1_11331","IH_Met_Vial43_031_43_1_11332","IH_Met_Vial44_032_44_1_11333","IH_Met_Vial45_033_45_1_11334","IH_Met_Vial46_034_46_1_11335","IH_Met_Vial47_035_47_1_11336","IH_Met_Vial48_036_48_1_11337","IH_Met_Vial31_037_31_1_11338","IH_Met_Vial32_038_32_1_11339","IH_Met_Vial33_039_33_1_11340","IH_Met_Vial34_040_34_1_11341","IH_Met_Vial35_041_35_1_11342","IH_Met_Vial36_042_36_1_11343","IH_Met_Vial19_043_19_1_11344","IH_Met_Vial20_044_20_1_11345","IH_Met_Vial21_045_21_1_11346","IH_Met_Vial22_046_22_1_11347","IH_Met_Vial23_047_23_1_11348","IH_Met_Vial24_048_24_1_11349","IH_Met_Vial7_049_7_1_11350","IH_Met_Vial8_050_8_1_11351","IH_Met_Vial9_051_9_1_11352","IH_Met_Vial10_052_10_1_11353","IH_Met_Vial12_BLANK02_12_1_11354"
"Sample",,,,,"BLANK","GLC _ ASP","GLC _ GLN","GLC _ AMN","GAL _ ASP","GAL _ GLN","GAL _ AMN","GLC _ ASP","GLC _ GLN","GLC _ AMN","GAL _ ASP","GAL _ GLN","GAL _ AMN","GLC _ ASP","GLC _ GLN","GLC _ AMN","GAL _ ASP","GAL _ GLN","GAL _ AMN","GLC _ ASP","GLC _ GLN","GLC _ AMN","GAL _ ASP","GAL _ GLN","GAL _ AMN","CTRL","CTRL","BLANK"
"163.07556 Da 65.10 s",1.08,164.08283,,,0.0,2502.154541015625,7474.66357421875,0.0,3815.093017578125,5358.71484375,124.60226440429688,6889.54443359375,7477.03369140625,0.0,4917.96484375,3336.227783203125,7136.6494140625,3558.92626953125,0.0,5601.24609375,0.0,6097.00830078125,5099.46875,0.0,0.0,6917.11279296875,0.0,2766.25244140625,0.0,0.0,0.0,0.0
"115.04530 Da 70.20 s",1.17,116.05258,,,0.0,8678.076171875,32355.181640625,0.0,4283.7529296875,23017.05078125,0.0,7458.9150390625,18971.146484375,3432.669189453125,0.0,28779.626953125,565.045654296875,3681.187255859375,35452.14453125,3672.7509765625,3695.953369140625,10500.8837890625,2010.8348388671875,4559.37255859375,0.0,3027.070068359375,435.681884765625,3351.59521484375,0.0,0.0,0.0,0.0
"117.06059 Da 68.78 s",1.15,118.06786,,,0.0,2939.727783203125,3944.83447265625,0.0,3709.116943359375,8870.427734375,0.0,4788.97119140625,2482.906982421875,1906.510986328125,1059.531005859375,5784.05078125,2044.335693359375,2217.662353515625,2167.587890625,2262.748046875,1579.706298828125,3047.974609375,1783.70849609375,2881.726318359375,0.0,3217.579833984375,913.158203125,4988.3740234375,0.0,0.0,0.0,0.0
"161.04354 Da 67.41 s",1.12,162.05082,,,0.0,51239.2734375,117545.8984375,0.0,45639.1015625,99897.90625,0.0,71392.8828125,61435.390625,34438.71484375,27840.14453125,49423.5,15891.806640625,44171.9609375,64121.29296875,28160.33203125,27144.162109375,46525.17578125,5944.44091796875,55591.3203125,0.0,33509.66796875,13580.61328125,48546.26953125,0.0,0.0,0.0,0.0
"161.07634 Da 67.53 s",1.13,162.08361,,,0.0,113.97489166259766,594.6024169921875,44818.421875,611.0430908203125,1008.6813354492188,4625.76708984375,730.8495483398438,95.59066009521484,450.9415283203125,578.9161376953125,0.0,236.96482849121094,599.54736328125,712.4227294921875,200.21746826171875,246.07281494140625,488.59185791015625,0.0,66.36784362792969,47543.08984375,149.47837829589844,664.7947387695312,143.2216796875,16109.5224609375,0.0,0.0,0.0
"162.07793 Da 67.68 s",1.13,163.08521,,,0.0,6737.71435546875,15997.1025390625,2240.88427734375,14341.806640625,17293.232421875,1331.41015625,10639.33984375,6512.51123046875,7980.267578125,4685.4326171875,6919.05712890625,2165.587158203125,8990.5224609375,8516.30859375,6679.3935546875,5819.95703125,7549.359375,6917.2900390625,7473.625,1630.0172119140625,10590.9423828125,5126.61865234375,9267.609375,1094.0643310546875,0.0,0.0,0.0
"363.97435 Da 67.70 s",1.13,364.98163,,,0.0,0.0,0.0,0.0,0.0,7398.32373046875,0.0,0.0,6437.767578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5849.97607421875,0.0,0.0,0.0,0.0
"167.09127 Da 70.44 s",1.17,168.09855,,,0.0,0.0,0.0,23103.208984375,0.0,0.0,22751.369140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26336.015625,0.0,0.0,0.0,25945.30078125,26739.46484375,23897.83203125,0.0
"123.09090 Da 68.79 s",1.15,124.09818,,,0.0,0.0,0.0,8411.6328125,0.0,0.0,9269.962890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8260.7587890625,0.0,0.0,0.0,9841.4775390625,5831.28271484375,8272.71484375,0.0
"120.05501 Da 70.25 s",1.17,121.06229,,,0.0,10486.1728515625,18257.25390625,0.0,14772.5654296875,27615.55859375,0.0,19880.041015625,8511.279296875,10563.73046875,10532.2109375,11601.6455078125,9052.091796875,11868.4912109375,11010.9208984375,8074.5546875,8890.88671875,9959.75390625,9980.1923828125,10283.462890625,0.0,9431.3486328125,9821.8427734375,11717.6162109375,0.0,0.0,0.0,0.0
"123.07362 Da 69.53 s",1.16,124.08090,,,0.0,7162.52978515625,16635.041015625,0.0,17697.810546875,22073.10546875,0.0,16290.8291015625,8482.7646484375,9132.3583984375,8577.560546875,7345.03857421875,9093.61328125,7715.08203125,10227.8349609375,7229.2216796875,8080.50537109375,8645.47265625,7688.3056640625,6654.42626953125,0.0,8339.26953125,9325.1484375,9818.3828125,0.0,0.0,0.0,0.0
"120.07106 Da 70.13 s",1.17,121.07833,,,0.0,0.0,0.0,7337.873046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9743.1083984375,0.0,0.0,0.0,0.0,8605.9560546875,8555.3505859375,0.0
"149.03579 Da 70.69 s",1.18,150.04307,,,0.0,3528.564208984375,5350.35009765625,0.0,4215.591796875,6798.9736328125,0.0,6827.0908203125,3695.1962890625,1716.135009765625,2455.9560546875,2874.125244140625,1168.10693359375,3100.85888671875,2825.677734375,3016.128173828125,2830.11962890625,2854.078369140625,2088.3974609375,2252.35546875,0.0,2864.8984375,2507.2197265625,2489.98974609375,0.0,0.0,0.0,0.0
"167.05649 Da 70.79 s",1.18,168.06376,,,0.0,25575.2265625,44165.82421875,0.0,40689.50390625,65397.984375,0.0,49324.10546875,25693.111328125,23609.970703125,23118.970703125,27367.021484375,26106.140625,24735.083984375,27563.43359375,21645.291015625,23021.193359375,23625.388671875,21645.205078125,24856.201171875,0.0,22824.26953125,23960.404296875,26022.875,0.0,0.0,0.0,0.0
"145.06039 Da 69.45 s",1.16,146.06767,,,0.0,0.0,0.0,7071.70263671875,0.0,0.0,7411.0693359375,548.3937377929688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.359619140625,0.0,8938.109375,0.0,0.0,0.0,9127.142578125,6442.755859375,7306.05908203125,0.0
"145.03370 Da 69.71 s",1.16,146.04098,,,0.0,4343.662109375,14743.796875,0.0,5076.55322265625,22908.779296875,0.0,15339.49609375,8817.705078125,6647.6689453125,8092.92724609375,10329.833984375,8109.216796875,8629.0,7502.9482421875,6684.60009765625,8329.955078125,7476.63623046875,9271.134765625,7077.9365234375,0.0,8705.5673828125,7403.74365234375,8356.1240234375,0.0,0.0,0.0,0.0
"228.07602 Da 71.75 s",1.20,229.08329,"cis-resveratrol","C14H12O3",0.0,1982.27197265625,4364.5830078125,0.0,3324.08837890625,6440.40771484375,0.0,5522.27978515625,2313.67138671875,1750.4407958984375,1913.9671630859375,1088.2291259765625,1652.9093017578125,2395.195068359375,1798.6396484375,1731.4493408203125,2141.686767578125,1124.7913818359375,1772.9913330078125,2146.775634765625,0.0,1932.273681640625,1407.5340576171875,2346.2021484375,0.0,0.0,0.0,0.0
"219.04487 Da 74.77 s",1.25,220.05215,,,0.0,1910.8509521484375,2549.8212890625,0.0,5705.357421875,4572.08984375,0.0,3014.184814453125,1354.0621337890625,375.8594970703125,1579.6981201171875,2263.494384765625,1520.210693359375,1541.7928466796875,1784.3978271484375,1282.22412109375,1475.23583984375,1778.776611328125,1508.1402587890625,1891.6162109375,0.0,1689.479736328125,1067.7794189453125,2272.64892578125,0.0,0.0,0.0,0.0
"150.05197 Da 74.29 s",1.24,151.05924,,,0.0,1869.264404296875,1813.9149169921875,0.0,2293.0380859375,5579.22021484375,0.0,3729.560302734375,1535.4945068359375,1285.177978515625,1271.953125,1025.1060791015625,2141.888671875,1239.382080078125,1043.5194091796875,1397.118896484375,1505.7996826171875,1585.918701171875,2089.276611328125,1856.783935546875,0.0,1683.084228515625,2006.896240234375,1160.7149658203125,0.0,0.0,0.0,0.0
"217.03923 Da 75.04 s",1.25,218.04651,,,0.0,1109.3231201171875,3929.305908203125,0.0,3760.468994140625,2227.45703125,64.70027160644531,2090.8876953125,1275.077392578125,1173.982177734375,850.6597900390625,1313.6160888671875,801.4613647460938,1352.99072265625,1680.1724853515625,825.7232666015625,964.2129516601562,1403.2283935546875,412.7448425292969,1256.5755615234375,0.0,783.7882080078125,857.963134765625,1528.6505126953125,0.0,0.0,0.0,0.0
"149.08167 Da 73.03 s",1.22,150.08895,"S_-_-Cathinone","C9H11NO",0.0,19509.744140625,32730.7265625,0.0,0.0,0.0,0.0,0.0,17760.13671875,440438.0625,587018.625,0.0,0.0,0.0,18018.701171875,476774.8125,524993.625,567192.75,45841.08984375,97536.8984375,0.0,574757.1875,0.0,17242.83203125,0.0,0.0,0.0,0.0
"149.10990 Da 73.24 s",1.22,150.11717,,,0.0,0.0,0.0,0.0,0.0,0.0,18758.775390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17776.509765625,607813.625,0.0,0.0
"150.10253 Da 72.33 s",1.21,151.10980,,,123.2698974609375,0.0,0.0,5815.3408203125,0.0,0.0,7196.2392578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4019.679931640625,0.0,0.0,0.0,6598.07861328125,3882.4755859375,3070.748046875,0.0
"150.07390 Da 72.98 s",1.22,151.08117,,,0.0,6923.91552734375,0.0,0.0,7849.52490234375,14374.2705078125,0.0,10066.59765625,6427.4912109375,6166.6611328125,5461.7529296875,5578.8896484375,4913.22119140625,4370.1259765625,6863.318359375,2479.395263671875,6211.07275390625,4875.765625,6548.62353515625,7173.46435546875,0.0,7100.2275390625,4111.7958984375,7847.3154296875,0.0,0.0,0.0,0.0
"188.12780 Da 74.74 s",1.25,189.13507,,,0.0,0.0,0.0,1873.814697265625,0.0,0.0,1623.98681640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.56982421875,0.0,0.0,0.0,2102.228759765625,0.0,0.0,0.0
"125.06454 Da 75.36 s",1.26,126.07182,,,0.0,710.5159301757812,4450.47021484375,0.0,1160.27490234375,5663.41015625,0.0,1129.2098388671875,1480.5909423828125,1157.2132568359375,865.465576171875,3000.515625,1342.1900634765625,305.2904052734375,1783.30078125,924.0945434570312,954.4913940429688,2654.46337890625,492.7208557128906,601.0888061523438,0.0,1163.3387451171875,473.0595703125,2548.556640625,0.0,0.0,0.0,0.0
"188.08673 Da 75.03 s",1.25,189.09400,,,323.8449401855469,2069.23486328125,11190.306640625,0.0,6612.80859375,14189.228515625,0.0,2907.584716796875,5655.22412109375,1818.339111328125,3414.280029296875,8567.6611328125,2335.650390625,1825.068359375,5743.43798828125,1390.5538330078125,3808.041259765625,5692.04541015625,2197.148193359375,1609.6744384765625,0.0,2333.362548828125,1662.7930908203125,8367.4931640625,499.1156311035156,0.0,0.0,0.0
"224.10922 Da 78.12 s",1.30,225.11650,,,0.0,4789.24609375,0.0,0.0,0.0,0.0,0.0,8312.7275390625,4667.05615234375,4352.365234375,0.0,0.0,3715.5869140625,4279.36865234375,4932.84033203125,4452.5439453125,3820.919189453125,4708.69873046875,0.0,4205.4404296875,0.0,4423.9921875,3743.58984375,4674.35302734375,0.0,0.0,0.0,0.0
"224.16017 Da 77.50 s",1.29,225.16745,,,0.0,0.0,0.0,4588.2822265625,0.0,0.0,4249.03564453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4112.1728515625,0.0,0.0,0.0,3908.5390625,3958.027099609375,2494.272705078125,0.0
"138.02208 Da 78.66 s",1.31,139.02936,,,0.0,1565.6768798828125,2412.818603515625,0.0,678.780029296875,1431.504150390625,0.0,3629.181640625,1377.75341796875,1281.1173095703125,780.006103515625,1086.298583984375,2346.1611328125,2534.689208984375,2313.655029296875,556.7045288085938,938.2374267578125,1717.33251953125,669.7255249023438,2207.043701171875,0.0,1071.3551025390625,1358.500244140625,1583.6806640625,0.0,0.0,0.0,74.83878326416016
"227.09916 Da 77.35 s",1.29,228.10644,,,0.0,2189.10205078125,3175.225830078125,0.0,2445.611328125,5021.6181640625,0.0,2993.192138671875,1636.0096435546875,1365.8074951171875,1970.6368408203125,1728.3466796875,1810.4505615234375,666.3079833984375,1964.4007568359375,2183.10986328125,1354.265869140625,1524.5977783203125,946.0606079101562,1586.5849609375,0.0,1639.4854736328125,935.5418701171875,1845.9617919921875,0.0,183.56971740722656,0.0,0.0
"228.15326 Da 77.13 s",1.29,229.16053,,,0.0,0.0,0.0,13637.8125,0.0,0.0,12573.912109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13630.3017578125,0.0,0.0,0.0,13670.1689453125,10003.1279296875,9005.9755859375,0.0
"228.10155 Da 77.26 s",1.29,229.10883,,,0.0,13886.560546875,30812.896484375,0.0,22849.08984375,36458.74609375,0.0,27882.455078125,16154.7177734375,11981.087890625,12741.6220703125,14305.951171875,12923.095703125,14478.9404296875,16186.48828125,11661.7412109375,7794.181640625,12757.76953125,8868.3505859375,11925.9072265625,0.0,14356.9736328125,10874.8427734375,13601.9873046875,0.0,0.0,0.0,0.0
"123.01283 Da 78.91 s",1.32,124.02011,,,0.0,7587.974609375,16489.22265625,0.0,14390.375,20847.412109375,0.0,12231.58203125,18704.048828125,8158.33935546875,7244.3095703125,9733.048828125,8063.763671875,9135.345703125,16636.484375,7719.6259765625,6170.46240234375,9746.9677734375,6585.50048828125,9024.6025390625,0.0,7424.7958984375,8232.640625,7883.1474609375,0.0,0.0,0.0,39.329681396484375
"123.03021 Da 78.12 s",1.30,124.03748,,,23.89801025390625,0.0,0.0,6507.69775390625,0.0,107.77735900878906,8475.08984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17256.052734375,0.0,0.0,0.0,8598.1142578125,3386.979736328125,2627.497802734375,0.0
"163.07353 Da 82.23 s",1.37,164.08249,,,0.0,360518.21875,616262.625,0.0,472942.4375,840063.875,0.0,651705.5625,375805.21875,363359.25,327498.4375,372575.40625,355361.90625,360917.90625,394256.5,338733.0,327520.5,325116.0,337619.34375,346541.34375,0.0,338908.21875,325412.34375,368521.84375,0.0,0.0,0.0,511.23980712890625
"163.11035 Da 82.03 s",1.37,164.11587,,,0.0,0.0,0.0,360283.0,0.0,0.0,355967.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340215.40625,0.0,0.0,0.0,329628.03125,355662.53125,332299.03125,0.0
"163.09078 Da 82.07 s",1.37,164.09806,,,0.0,8586.0078125,19226.9140625,0.0,18004.095703125,13537.701171875,0.0,11066.490234375,9827.2646484375,8509.8056640625,7756.3173828125,9196.763671875,9321.9228515625,8530.845703125,9106.2861328125,8639.1455078125,7853.208984375,5789.7060546875,8154.37744140625,8843.3984375,0.0,8130.734375,7463.0517578125,9686.3916015625,0.0,0.0,0.0,0.0
"193.06002 Da 83.56 s",1.39,194.06730,,,0.0,11807.193359375,0.0,0.0,18996.837890625,0.0,0.0,22006.984375,12170.4228515625,0.0,0.0,11397.5126953125,6089.50048828125,0.0,11668.5625,6924.451171875,8751.115234375,10666.8828125,7435.66162109375,0.0,0.0,6900.91162109375,10460.6494140625,12586.474609375,0.0,0.0,0.0,0.0
"162.10752 Da 81.50 s",1.36,163.11480,,,0.0,0.0,0.0,15215.3642578125,0.0,0.0,24346.615234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25431.552734375,0.0,0.0,0.0,22640.541015625,22587.390625,22491.173828125,0.0
"116.08789 Da 82.05 s",1.37,117.09517,,,0.0,0.0,0.0,6447.47314453125,0.0,0.0,9297.80859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8327.662109375,0.0,0.0,0.0,7989.18994140625,7777.00732421875,7463.20849609375,0.0
"194.05771 Da 83.28 s",1.39,195.06499,,,0.0,6776.9619140625,10448.15625,0.0,8617.4443359375,9884.8349609375,0.0,10656.5419921875,6281.07861328125,2934.707275390625,4738.05517578125,5932.40380859375,0.0,4642.3251953125,5194.86474609375,3762.630859375,7435.1240234375,3999.25390625,0.0,4814.9931640625,0.0,2949.703369140625,4757.97119140625,7079.818359375,0.0,0.0,0.0,0.0
"121.08797 Da 81.18 s",1.35,122.09525,,,0.0,0.0,0.0,3957.65283203125,0.0,0.0,2604.365966796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4725.40087890625,0.0,0.0,0.0,2741.294921875,2897.50927734375,3346.20263671875,0.0
"121.07135 Da 82.02 s",1.37,122.07862,,,0.0,3775.82275390625,7954.3369140625,0.0,5608.576171875,9772.0966796875,0.0,7572.794921875,3408.2080078125,2860.697509765625,3155.692138671875,3747.981201171875,3961.61181640625,3052.035400390625,5495.75537109375,1952.740966796875,3275.720458984375,4202.82275390625,2099.01611328125,4089.188232421875,0.0,3195.13525390625,2971.14453125,2872.8056640625,0.0,0.0,0.0,0.0
"162.07433 Da 82.21 s",1.37,163.08161,,,0.0,25624.96484375,46572.9296875,0.0,37153.94921875,80012.7421875,0.0,57431.61328125,22752.099609375,24598.140625,22959.193359375,38715.7890625,23674.263671875,22005.0859375,27518.759765625,23671.345703125,19943.140625,23315.15234375,20265.37890625,24286.029296875,0.0,21458.7421875,17058.201171875,23530.671875,0.0,0.0,0.0,0.0
"193.10269 Da 83.06 s",1.38,194.10996,,,0.0,0.0,0.0,9672.697265625,0.0,0.0,9317.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11984.865234375,0.0,0.0,0.0,6402.93896484375,7939.29345703125,6868.40234375,0.0
"250.02340 Da 84.66 s",1.41,251.03068,,,0.0,2062.517333984375,47340.3984375,0.0,11458.533203125,103036.0,0.0,3876.544189453125,23845.90625,1752.4241943359375,6016.27197265625,43677.48828125,1740.4483642578125,1846.5555419921875,32661.974609375,1468.1231689453125,6621.4697265625,39558.671875,1519.2618408203125,2093.909912109375,0.0,696.2229614257812,1523.953369140625,39586.796875,0.0,0.0,0.0,0.0
"121.00075 Da 84.42 s",1.41,122.00802,,,0.0,375.648193359375,4350.18359375,0.0,1530.1424560546875,15055.5712890625,0.0,840.1864013671875,2152.879150390625,0.0,531.362548828125,6091.41845703125,86.33688354492188,75.16970825195312,5380.8037109375,0.0,673.417724609375,6632.84814453125,0.0,0.0,0.0,0.0,270.0511779785156,6808.29345703125,0.0,0.0,0.0,0.0
"160.98806 Da 85.98 s",1.43,179.02059,,,0.0,16279.0,79988.2421875,0.0,50197.97265625,117224.078125,0.0,27434.21875,42884.5546875,11509.73828125,21461.912109375,50681.14453125,13561.8486328125,15845.6494140625,48072.79296875,6869.490234375,29432.2578125,42819.19921875,8797.5849609375,15404.158203125,0.0,10085.0830078125,13244.1962890625,49925.54296875,0.0,0.0,0.0,0.0
"291.12175 Da 87.11 s",1.45,274.11999,,,0.0,3051.1796875,6218.6318359375,0.0,6414.984375,13972.017578125,0.0,6505.82080078125,4046.80908203125,2661.50244140625,3030.248291015625,3617.30224609375,2792.9873046875,3598.88818359375,2559.09130859375,2238.695068359375,2425.123046875,3139.156494140625,3388.993896484375,3158.390625,0.0,2701.564697265625,3371.475341796875,3277.1796875,0.0,0.0,0.0,0.0
"178.05177 Da 84.92 s",1.42,179.05905,,,0.0,0.0,0.0,11878.5927734375,0.0,0.0,16427.0859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28491.173828125,0.0,0.0,0.0,12020.1669921875,0.0,0.0,0.0
"160.06298 Da 87.67 s",1.46,161.07026,"7-Aminoquinolin-2-ol","C9H8N2O",0.0,93.57640838623047,8998.1220703125,0.0,10263.8642578125,0.0,0.0,7997.4931640625,0.0,0.0,89.77369689941406,0.0,0.0,0.0,0.0,253.6787872314453,0.0,106.00395965576172,100.64156341552734,0.0,0.0,74.37208557128906,79.776123046875,60.38444519042969,0.0,0.0,0.0,111.07838439941406
"223.08773 Da 87.78 s",1.46,224.09500,,,0.0,0.0,3098.390380859375,0.0,4114.89404296875,1681.062744140625,0.0,3777.65185546875,75.35041809082031,863.38525390625,0.0,0.0,581.187744140625,0.0,0.0,16926.921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"232.01562 Da 85.80 s",1.43,233.02289,,,0.0,4494.31298828125,22261.88671875,0.0,12262.6953125,34090.0,0.0,7042.23583984375,8672.1162109375,2566.091796875,6477.27783203125,14914.60546875,2205.869140625,3815.898193359375,11476.607421875,1813.7142333984375,6262.80810546875,9998.470703125,2237.155517578125,4057.218994140625,0.0,2244.39990234375,2197.795654296875,14015.20703125,0.0,0.0,0.0,0.0
"246.05667 Da 86.84 s",1.45,247.06395,,,0.0,0.0,2003.75732421875,0.0,2111.357421875,3381.39306640625,0.0,3284.63818359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"307.03599 Da 85.80 s",1.43,308.04327,,,0.0,90758.328125,428828.5,0.0,284082.3125,656669.6875,0.0,153990.203125,249594.203125,63571.703125,156799.5625,299114.5,65636.765625,84803.3828125,300747.4375,56970.06640625,189598.40625,271366.6875,53701.96875,96215.53125,0.0,54120.0859375,66584.5859375,291316.625,0.0,0.0,0.0,0.0
"329.01385 Da 85.91 s",1.43,330.02112,,,0.0,1715.796875,3240.0703125,0.0,3222.163330078125,6843.6826171875,0.0,1670.556396484375,3705.076904296875,1298.310546875,3094.412841796875,4276.66162109375,974.22998046875,1229.9910888671875,4471.26953125,1686.77001953125,2772.393798828125,4545.5966796875,977.3518676757812,1721.026123046875,0.0,1036.55224609375,1048.7586669921875,4176.1982421875,0.0,0.0,0.0,0.0
"540.97820 Da 87.67 s",1.46,541.98548,,,0.0,43.38577651977539,5702.27685546875,0.0,7355.55029296875,8603.0791015625,0.0,7416.3828125,183.2306671142578,0.0,0.0,149.16285705566406,0.0,0.0,0.0,0.0,0.0,42.04240417480469,0.0,147.63002014160156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"145.02076 Da 87.64 s",1.46,146.02803,,,0.0,4734.46435546875,4125.5732421875,0.0,4881.1982421875,11091.0625,0.0,8089.283203125,5809.59326171875,5284.1005859375,5629.4052734375,2484.109130859375,4590.767578125,6863.52099609375,5409.32763671875,5780.9296875,5386.7607421875,3098.55859375,4756.5869140625,5317.19970703125,0.0,4902.2470703125,5179.87451171875,5138.53955078125,0.0,0.0,0.0,0.0
"133.11119 Da 87.97 s",1.47,134.11847,,,0.0,0.0,0.0,11240.548828125,0.0,0.0,12520.75390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9428.748046875,0.0,0.0,0.0,8543.9404296875,9286.693359375,7870.9130859375,0.0
"145.04746 Da 87.42 s",1.46,146.05474,,,0.0,0.0,0.0,4725.134765625,0.0,0.0,5622.603515625,0.0,114.46643829345703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4495.3759765625,0.0,0.0,0.0,5584.50341796875,5343.666015625,3764.179931640625,0.0
"127.04373 Da 87.95 s",1.47,128.05101,,,0.0,0.0,3290.212646484375,0.0,3027.096923828125,60.49479675292969,0.0,873.8838500976562,155.57717895507812,131.75994873046875,403.239501953125,0.0,143.64605712890625,0.0,0.0,37.604095458984375,38.908294677734375,349.8803405761719,434.75054931640625,683.0130615234375,0.0,304.9892272949219,88.00048828125,699.1207885742188,0.0,0.0,0.0,56.481353759765625
"145.03401 Da 87.66 s",1.46,146.04129,,,0.0,0.0,4314.96142578125,0.0,18919.818359375,7291.599609375,0.0,4527.25830078125,384.7457580566406,335.6904296875,0.0,123.97612762451172,783.43017578125,0.0,0.0,0.0,0.0,0.0,168.1542510986328,103.66534423828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"133.08944 Da 87.50 s",1.46,134.09672,,,0.0,7518.93212890625,15269.62890625,0.0,14652.435546875,22882.662109375,0.0,18989.47265625,9860.162109375,11377.228515625,10417.5126953125,9503.244140625,12228.9501953125,10130.9697265625,11519.4423828125,10113.6630859375,6591.73779296875,12216.421875,10869.7021484375,11983.5078125,0.0,10307.16796875,9148.9873046875,8694.693359375,0.0,0.0,0.0,354.57940673828125
"578.91926 Da 88.00 s",1.47,579.92654,,,0.0,0.0,1718.3719482421875,0.0,2984.908935546875,0.0,0.0,2729.8837890625,92.31082153320312,0.0,0.0,0.0,0.0,0.0,0.0,35.09095001220703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"663.00619 Da 88.39 s",1.47,664.01339,,,0.0,0.0,27649.759765625,0.0,22267.45703125,31535.94140625,0.0,21618.005859375,0.0,41.10700225830078,0.0,111.32325744628906,0.0,62.75688171386719,87.80101013183594,137.44699096679688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.65296173095703,0.0,0.0,0.0,0.0
"522.96972 Da 88.26 s",1.47,523.97700,,,0.0,0.0,7216.623046875,0.0,9007.03515625,15270.2841796875,0.0,10689.8994140625,143.29141235351562,0.0,0.0,54.24066162109375,0.0,0.0,59.997772216796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"561.00974 Da 88.33 s",1.47,562.01702,,,0.0,0.0,4532.4365234375,0.0,5357.349609375,12034.5341796875,0.0,6548.6376953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"231.03972 Da 88.39 s",1.47,232.04700,,,0.0,42.58052062988281,2525.283447265625,0.0,3705.522705078125,4441.1328125,0.0,3866.271484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
