"Compound Name","Formula","Mass","RT","CAS ID",[Mass] 20211026_D6_rep01,[Mass] 20211026_D5_rep01,[Mass] 20211026_D4_rep01,[Mass] 20211026_D3_rep01,[Mass] 20211026_D2_rep01,[Mass] 20211026_D1_rep01,[Mass] 20211026_CTRL_S_rep01,[Mass] 20211026_CTRL_F_rep01,[Mass] 20211026_C6_rep01,[Mass] 20211026_C5_rep01,[Mass] 20211026_C4_rep01,[Mass] 20211026_C3_rep01,[Mass] 20211026_C2_rep01,[Mass] 20211026_C1_rep01,[Mass] 20211026_Blank_02,[Mass] 20211026_Blank_01,[Mass] 20211026_B6_rep01,[Mass] 20211026_B5_rep01,[Mass] 20211026_B4_rep01,[Mass] 20211026_B3_rep01,[Mass] 20211026_B2_rep01,[Mass] 20211026_B1_rep01,[Mass] 20211026_A6_rep01,[Mass] 20211026_A5_rep01,[Mass] 20211026_A4_rep01,[Mass] 20211026_A3_rep01,[Mass] 20211026_A2_rep01,[Mass] 20211026_A1_rep01,[RT] 20211026_D6_rep01,[RT] 20211026_D5_rep01,[RT] 20211026_D4_rep01,[RT] 20211026_D3_rep01,[RT] 20211026_D2_rep01,[RT] 20211026_D1_rep01,[RT] 20211026_CTRL_S_rep01,[RT] 20211026_CTRL_F_rep01,[RT] 20211026_C6_rep01,[RT] 20211026_C5_rep01,[RT] 20211026_C4_rep01,[RT] 20211026_C3_rep01,[RT] 20211026_C2_rep01,[RT] 20211026_C1_rep01,[RT] 20211026_Blank_02,[RT] 20211026_Blank_01,[RT] 20211026_B6_rep01,[RT] 20211026_B5_rep01,[RT] 20211026_B4_rep01,[RT] 20211026_B3_rep01,[RT] 20211026_B2_rep01,[RT] 20211026_B1_rep01,[RT] 20211026_A6_rep01,[RT] 20211026_A5_rep01,[RT] 20211026_A4_rep01,[RT] 20211026_A3_rep01,[RT] 20211026_A2_rep01,[RT] 20211026_A1_rep01,[Area] 20211026_D6_rep01,[Area] 20211026_D5_rep01,[Area] 20211026_D4_rep01,[Area] 20211026_D3_rep01,[Area] 20211026_D2_rep01,[Area] 20211026_D1_rep01,[Area] 20211026_CTRL_S_rep01,[Area] 20211026_CTRL_F_rep01,[Area] 20211026_C6_rep01,[Area] 20211026_C5_rep01,[Area] 20211026_C4_rep01,[Area] 20211026_C3_rep01,[Area] 20211026_C2_rep01,[Area] 20211026_C1_rep01,[Area] 20211026_Blank_02,[Area] 20211026_Blank_01,[Area] 20211026_B6_rep01,[Area] 20211026_B5_rep01,[Area] 20211026_B4_rep01,[Area] 20211026_B3_rep01,[Area] 20211026_B2_rep01,[Area] 20211026_B1_rep01,[Area] 20211026_A6_rep01,[Area] 20211026_A5_rep01,[Area] 20211026_A4_rep01,[Area] 20211026_A3_rep01,[Area] 20211026_A2_rep01,[Area] 20211026_A1_rep01,[Score (MFE)] 20211026_D6_rep01,[Score (MFE)] 20211026_D5_rep01,[Score (MFE)] 20211026_D4_rep01,[Score (MFE)] 20211026_D3_rep01,[Score (MFE)] 20211026_D2_rep01,[Score (MFE)] 20211026_D1_rep01,[Score (MFE)] 20211026_CTRL_S_rep01,[Score (MFE)] 20211026_CTRL_F_rep01,[Score (MFE)] 20211026_C6_rep01,[Score (MFE)] 20211026_C5_rep01,[Score (MFE)] 20211026_C4_rep01,[Score (MFE)] 20211026_C3_rep01,[Score (MFE)] 20211026_C2_rep01,[Score (MFE)] 20211026_C1_rep01,[Score (MFE)] 20211026_Blank_02,[Score (MFE)] 20211026_Blank_01,[Score (MFE)] 20211026_B6_rep01,[Score (MFE)] 20211026_B5_rep01,[Score (MFE)] 20211026_B4_rep01,[Score (MFE)] 20211026_B3_rep01,[Score (MFE)] 20211026_B2_rep01,[Score (MFE)] 20211026_B1_rep01,[Score (MFE)] 20211026_A6_rep01,[Score (MFE)] 20211026_A5_rep01,[Score (MFE)] 20211026_A4_rep01,[Score (MFE)] 20211026_A3_rep01,[Score (MFE)] 20211026_A2_rep01,[Score (MFE)] 20211026_A1_rep01,[Score (Tgt)] 20211026_D6_rep01,[Score (Tgt)] 20211026_D5_rep01,[Score (Tgt)] 20211026_D4_rep01,[Score (Tgt)] 20211026_D3_rep01,[Score (Tgt)] 20211026_D2_rep01,[Score (Tgt)] 20211026_D1_rep01,[Score (Tgt)] 20211026_CTRL_S_rep01,[Score (Tgt)] 20211026_CTRL_F_rep01,[Score (Tgt)] 20211026_C6_rep01,[Score (Tgt)] 20211026_C5_rep01,[Score (Tgt)] 20211026_C4_rep01,[Score (Tgt)] 20211026_C3_rep01,[Score (Tgt)] 20211026_C2_rep01,[Score (Tgt)] 20211026_C1_rep01,[Score (Tgt)] 20211026_Blank_02,[Score (Tgt)] 20211026_Blank_01,[Score (Tgt)] 20211026_B6_rep01,[Score (Tgt)] 20211026_B5_rep01,[Score (Tgt)] 20211026_B4_rep01,[Score (Tgt)] 20211026_B3_rep01,[Score (Tgt)] 20211026_B2_rep01,[Score (Tgt)] 20211026_B1_rep01,[Score (Tgt)] 20211026_A6_rep01,[Score (Tgt)] 20211026_A5_rep01,[Score (Tgt)] 20211026_A4_rep01,[Score (Tgt)] 20211026_A3_rep01,[Score (Tgt)] 20211026_A2_rep01,[Score (Tgt)] 20211026_A1_rep01,
L_Alanine_REF,C3 H7 N O2,89.0509,1.61,,89.0508,89.0509,89.0509,89.0508,89.0508,89.0509,89.0509,89.0509,89.0509,89.0508,89.0508,89.0509,89.0508,89.0508,,89.0479,89.0509,89.0509,89.0509,89.0509,89.0504,89.0509,89.0508,89.0509,89.0509,89.0509,89.0508,89.0507,1.611,1.610,1.631,1.615,1.625,1.618,1.621,1.613,1.621,1.604,1.621,1.622,1.611,1.612,,1.248,1.610,1.614,1.617,1.607,1.264,1.618,1.621,1.621,1.612,1.609,1.616,1.609,934315,1407257,1309469,1034861,809493,1286942,1467939,1472390,1201999,973591,874039,1341891,1265854,798173,,437066,1428575,1364910,1083556,879022,300970,1345085,1034264,960218,905223,1046086,782338,353976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.76,44.88,44.71,45.15,45.72,44.86,44.38,44.52,44.61,45.40,45.00,44.71,45.47,45.17,,47.11,44.89,44.71,44.67,44.72,56.06,45.31,45.11,45.05,44.55,44.72,45.99,47.56
L_Arabinose_MET,C5 H10 O5,150.0540,1.32,,150.0539,150.0540,150.0536,150.0539,150.0539,150.0541,,150.0467,150.0540,150.0539,150.0543,150.0539,150.0541,150.0538,150.0504,150.0497,150.0543,150.0540,150.0541,150.0542,150.0538,150.0544,150.0539,150.0542,150.0541,150.0540,150.0539,150.0540,1.303,1.277,1.315,1.341,1.334,1.343,,1.306,1.330,1.288,1.305,1.323,1.337,1.329,1.339,1.381,1.286,1.332,1.326,1.324,1.339,1.294,1.297,1.305,1.280,1.310,1.342,1.335,734307,500826,438594,490491,518047,495418,,68783,587599,642903,456679,384014,420024,759879,376734,69472,486380,522083,661708,622264,532289,418712,678713,639486,542471,656745,716563,579266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.10,62.24,47.58,62.79,68.54,62.38,,1.17,63.23,63.15,64.12,62.23,61.91,70.20,40.23,47.62,59.15,63.90,60.02,61.53,65.15,56.86,63.62,60.61,60.20,56.13,66.53,63.04
L_Arabinose_REF,C5 H10 O5,150.0540,1.32,,150.0539,150.0540,150.0536,150.0539,150.0539,150.0541,,150.0467,150.0540,150.0539,150.0543,150.0539,150.0541,150.0538,150.0504,150.0497,150.0543,150.0540,150.0541,150.0542,150.0538,150.0544,150.0539,150.0542,150.0541,150.0540,150.0539,150.0540,1.303,1.277,1.315,1.341,1.334,1.343,,1.306,1.330,1.288,1.305,1.323,1.337,1.329,1.339,1.381,1.286,1.332,1.326,1.324,1.339,1.294,1.297,1.305,1.280,1.310,1.342,1.335,734307,500826,438594,490491,518047,495418,,68783,587599,642903,456679,384014,420024,759879,376734,69472,486380,522083,661708,622264,532289,418712,678713,639486,542471,656745,716563,579266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.10,62.24,47.58,62.79,68.54,62.38,,1.17,63.23,63.15,64.12,62.23,61.91,70.20,40.23,47.62,59.15,63.90,60.02,61.53,65.15,56.86,63.62,60.61,60.20,56.13,66.53,63.04
L_Arginine_MET,C6 H14 N4 O2,174.1098,1.16,,,,,174.1097,,,,,,,,174.1098,,,,174.1123,,,,174.1098,,,,,,174.1103,,,,,,1.166,,,,,,,,1.173,,,,1.099,,,,1.158,,,,,,1.152,,,,,,186739,,,,,,,,283159,,,,201969,,,,239062,,,,,,309375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.24,,,,,,,,31.71,,,,61.54,,,,31.70,,,,,,37.85,,
L_Arginine_REF,C6 H14 N4 O2,174.1098,1.16,,,,,174.1097,,,,,,,,174.1098,,,,174.1123,,,,174.1098,,,,,,174.1103,,,,,,1.166,,,,,,,,1.173,,,,1.099,,,,1.158,,,,,,1.152,,,,,,186739,,,,,,,,283159,,,,201969,,,,239062,,,,,,309375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.24,,,,,,,,31.71,,,,61.54,,,,31.70,,,,,,37.85,,
L_Asparagine_MET,C4 H8 N2 O3,132.0511,1.27,,,,,132.0497,132.0515,132.0497,132.0499,132.0511,,,132.0498,,132.0511,,132.0533,132.0536,,,,,132.0519,,132.0506,,,,132.0521,,,,,1.266,1.267,1.268,1.305,1.272,,,1.255,,1.270,,1.339,1.248,,,,,1.264,,1.263,,,,1.267,,,,,716784,1014671,839233,29831,99507,,,732529,,917043,,905308,1223279,,,,,1118000,,795940,,,,1664234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.79,68.57,46.79,21.75,53.74,,,47.52,,62.97,,87.56,87.11,,,,,72.94,,15.16,,,,76.70,
L_Asparagine_REF,C4 H8 N2 O3,132.0511,1.27,,,,,132.0497,132.0515,132.0497,132.0499,132.0511,,,132.0498,,132.0511,,132.0533,132.0536,,,,,132.0519,,132.0506,,,,132.0521,,,,,1.266,1.267,1.268,1.305,1.272,,,1.255,,1.270,,1.339,1.248,,,,,1.264,,1.263,,,,1.267,,,,,716784,1014671,839233,29831,99507,,,732529,,917043,,905308,1223279,,,,,1118000,,795940,,,,1664234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.79,68.57,46.79,21.75,53.74,,,47.52,,62.97,,87.56,87.11,,,,,72.94,,15.16,,,,76.70,
L_Aspartic_Acid_MET,C4 H7 N O4,133.0375,3.31,,133.0375,133.0376,133.0376,133.0374,133.0375,133.0376,133.0373,133.0373,133.0376,133.0375,133.0376,133.0376,133.0375,133.0375,133.0374,,133.0375,133.0376,133.0375,133.0375,133.0376,133.0376,133.0375,133.0375,133.0376,133.0376,133.0374,133.0375,3.298,3.297,3.335,3.354,3.363,3.305,3.358,3.368,3.350,3.275,3.308,3.343,3.282,3.266,3.369,,3.324,3.335,3.313,3.303,3.309,3.298,3.342,3.343,3.250,3.297,3.354,3.247,10223467,72336050,244956331,42221377,86792054,271150141,53364,2111505,35209896,77004187,180740023,13205995,49995213,213574568,3396094,,16159089,120060652,173315733,28584591,66710168,162963458,12013136,73348170,201326219,7739942,70960859,177771182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.27,87.48,87.37,87.20,87.36,87.47,47.28,87.53,87.49,87.24,87.33,87.36,87.37,87.28,87.55,,87.43,87.47,87.36,87.39,87.45,87.39,87.18,87.31,87.35,87.21,87.20,87.36
L_Aspartic_Acid_REF,C4 H7 N O4,133.0375,3.31,,133.0375,133.0376,133.0376,133.0374,133.0375,133.0376,133.0373,133.0373,133.0376,133.0375,133.0376,133.0376,133.0375,133.0375,133.0374,,133.0375,133.0376,133.0375,133.0375,133.0376,133.0376,133.0375,133.0375,133.0376,133.0376,133.0374,133.0375,3.298,3.297,3.335,3.354,3.363,3.305,3.358,3.368,3.350,3.275,3.308,3.343,3.282,3.266,3.369,,3.324,3.335,3.313,3.303,3.309,3.298,3.342,3.343,3.250,3.297,3.354,3.247,10223467,72336050,244956331,42221377,86792054,271150141,53364,2111505,35209896,77004187,180740023,13205995,49995213,213574568,3396094,,16159089,120060652,173315733,28584591,66710168,162963458,12013136,73348170,201326219,7739942,70960859,177771182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.27,87.48,87.37,87.20,87.36,87.47,47.28,87.53,87.49,87.24,87.33,87.36,87.37,87.28,87.55,,87.43,87.47,87.36,87.39,87.45,87.39,87.18,87.31,87.35,87.21,87.20,87.36
L_Citrulline_MET,C6 H13 N3 O3,175.0957,1.31,,175.0956,175.0967,175.0956,175.0955,175.0963,175.0957,175.0926,,175.0957,175.0963,175.0957,175.0958,175.0965,175.0954,175.0925,175.0951,175.0957,175.0967,175.0952,175.0957,175.0966,175.0942,175.0956,175.0966,175.0956,175.0955,175.0963,175.0947,1.311,1.319,1.306,1.299,1.309,1.302,1.039,,1.305,1.313,1.313,1.314,1.318,1.304,1.339,1.282,1.311,1.307,1.301,1.308,1.308,1.311,1.321,1.305,1.313,1.310,1.309,1.310,2712024,5016378,423546,1711728,5905279,257521,13972,,1427739,4943110,1033802,1720308,6283479,234720,1136320,169319,1240355,4083790,527762,1745386,5411200,488339,2817745,4009986,818560,1814988,5592395,285512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.59,49.31,47.61,47.45,74.51,47.51,47.60,,47.58,62.45,47.61,47.56,73.34,47.52,37.72,46.07,47.62,50.86,46.66,47.61,69.65,41.13,47.56,49.81,47.61,47.48,70.78,44.91
L_Citrulline_REF,C6 H13 N3 O3,175.0957,1.31,,175.0956,175.0967,175.0956,175.0955,175.0963,175.0957,175.0926,,175.0957,175.0963,175.0957,175.0958,175.0965,175.0954,175.0925,175.0951,175.0957,175.0967,175.0952,175.0957,175.0966,175.0942,175.0956,175.0966,175.0956,175.0955,175.0963,175.0947,1.311,1.319,1.306,1.299,1.309,1.302,1.039,,1.305,1.313,1.313,1.314,1.318,1.304,1.339,1.282,1.311,1.307,1.301,1.308,1.308,1.311,1.321,1.305,1.313,1.310,1.309,1.310,2712024,5016378,423546,1711728,5905279,257521,13972,,1427739,4943110,1033802,1720308,6283479,234720,1136320,169319,1240355,4083790,527762,1745386,5411200,488339,2817745,4009986,818560,1814988,5592395,285512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.59,49.31,47.61,47.45,74.51,47.51,47.60,,47.58,62.45,47.61,47.56,73.34,47.52,37.72,46.07,47.62,50.86,46.66,47.61,69.65,41.13,47.56,49.81,47.61,47.48,70.78,44.91
L_Cystathionine_MET,C7 H14 N2 O4 S,222.0728,1.30,,222.0734,222.0736,222.0736,222.0671,222.0681,222.0680,222.0752,222.0604,222.0735,222.0733,222.0735,222.0678,222.0715,222.0724,222.0723,222.0669,222.0735,222.0734,222.0733,222.0730,222.0672,222.0718,222.0732,222.0733,222.0735,222.0719,222.0676,222.0726,1.320,1.319,1.315,1.249,1.259,1.260,1.088,1.289,1.305,1.305,1.288,1.248,1.362,1.346,1.339,1.298,1.311,1.273,1.276,1.358,1.255,1.361,1.313,1.281,1.296,1.377,1.259,1.368,1431265,1059344,994668,46778,175129,66201,367812,311792,1130174,1309719,883523,52425,57817,212905,63203,119346,956959,1031416,878051,204716,111764,186997,1261385,1029980,975656,182889,143044,208699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.59,48.18,31.17,84.95,75.32,68.84,35.66,21.95,31.02,49.03,31.41,83.01,41.74,32.98,17.91,74.50,48.45,31.57,31.65,33.45,91.26,41.72,49.45,49.51,48.23,42.24,75.22,34.62
L_Cystathionine_REF,C7 H14 N2 O4 S,222.0728,1.30,,222.0734,222.0736,222.0736,222.0671,222.0681,222.0680,222.0752,222.0604,222.0735,222.0733,222.0735,222.0678,222.0715,222.0724,222.0723,222.0669,222.0735,222.0734,222.0733,222.0730,222.0672,222.0718,222.0732,222.0733,222.0735,222.0719,222.0676,222.0726,1.320,1.319,1.315,1.249,1.259,1.260,1.088,1.289,1.305,1.305,1.288,1.248,1.362,1.346,1.339,1.298,1.311,1.273,1.276,1.358,1.255,1.361,1.313,1.281,1.296,1.377,1.259,1.368,1431265,1059344,994668,46778,175129,66201,367812,311792,1130174,1309719,883523,52425,57817,212905,63203,119346,956959,1031416,878051,204716,111764,186997,1261385,1029980,975656,182889,143044,208699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.59,48.18,31.17,84.95,75.32,68.84,35.66,21.95,31.02,49.03,31.41,83.01,41.74,32.98,17.91,74.50,48.45,31.57,31.65,33.45,91.26,41.72,49.45,49.51,48.23,42.24,75.22,34.62
L_Cystine_MET,C6 H12 N2 O4 S2,240.0286,1.09,,240.0284,240.0288,240.0287,240.0283,240.0287,240.0287,240.0204,240.0285,240.0218,240.0286,240.0287,240.0287,240.0286,240.0286,240.0264,240.0240,240.0285,240.0215,240.0285,240.0203,240.0287,240.0286,240.0285,240.0286,240.0287,240.0283,240.0286,240.0290,1.112,1.094,1.073,1.133,1.085,1.077,1.263,1.073,1.438,1.097,1.097,1.131,1.104,1.088,1.079,1.232,1.111,0.874,1.085,0.859,1.081,1.095,1.122,1.089,1.080,1.110,1.101,1.085,628628,680339,713133,514766,684636,816195,7428,164763,6742,570032,727877,562279,521904,701401,113236,117178,540734,4241,578114,1460,593557,589552,455373,586848,811179,324092,473072,746247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.01,24.68,25.39,27.89,25.85,25.24,43.69,60.52,42.58,26.00,26.07,47.13,26.30,26.94,38.47,66.25,50.64,46.14,26.97,34.12,26.03,26.40,50.62,26.00,25.11,25.81,26.53,52.23
L_Cystine_REF,C6 H12 N2 O4 S2,240.0286,1.09,,240.0284,240.0288,240.0287,240.0283,240.0287,240.0287,240.0204,240.0285,240.0218,240.0286,240.0287,240.0287,240.0286,240.0286,240.0264,240.0240,240.0285,240.0215,240.0285,240.0203,240.0287,240.0286,240.0285,240.0286,240.0287,240.0283,240.0286,240.0290,1.112,1.094,1.073,1.133,1.085,1.077,1.263,1.073,1.438,1.097,1.097,1.131,1.104,1.088,1.079,1.232,1.111,0.874,1.085,0.859,1.081,1.095,1.122,1.089,1.080,1.110,1.101,1.085,628628,680339,713133,514766,684636,816195,7428,164763,6742,570032,727877,562279,521904,701401,113236,117178,540734,4241,578114,1460,593557,589552,455373,586848,811179,324092,473072,746247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.01,24.68,25.39,27.89,25.85,25.24,43.69,60.52,42.58,26.00,26.07,47.13,26.30,26.94,38.47,66.25,50.64,46.14,26.97,34.12,26.03,26.40,50.62,26.00,25.11,25.81,26.53,52.23
L_Dihydroorotic_acid_MET,C5 H6 N2 O4,158.0320,6.93,,,,,158.0318,,158.0322,,,,158.0319,158.0320,,158.0322,158.0321,158.0313,,158.0320,,158.0319,,158.0322,158.0319,,,158.0319,158.0319,,158.0322,,,,6.961,,6.972,,,,6.851,6.925,,6.899,6.925,6.801,,6.865,,6.971,,6.934,6.948,,,6.917,6.922,,6.939,,,,19470,,36353,,,,13247,49798,,53858,38606,204747,,20759,,10139,,49051,40039,,,36398,9809,,97821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.92,,85.14,,,,80.34,82.86,,85.33,84.93,37.28,,44.19,,80.13,,85.44,81.77,,,83.30,83.94,,84.99
L_Dihydroorotic_acid_REF,C5 H6 N2 O4,158.0320,6.93,,,,,158.0318,,158.0322,,,,158.0319,158.0320,,158.0322,158.0321,158.0313,,158.0320,,158.0319,,158.0322,158.0319,,,158.0319,158.0319,,158.0322,,,,6.961,,6.972,,,,6.851,6.925,,6.899,6.925,6.801,,6.865,,6.971,,6.934,6.948,,,6.917,6.922,,6.939,,,,19470,,36353,,,,13247,49798,,53858,38606,204747,,20759,,10139,,49051,40039,,,36398,9809,,97821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.92,,85.14,,,,80.34,82.86,,85.33,84.93,37.28,,44.19,,80.13,,85.44,81.77,,,83.30,83.94,,84.99
L_Glutamic_acid_MET,C5 H9 N O4,147.0531,2.69,,147.0530,147.0532,147.0531,147.0530,147.0531,147.0532,147.0530,147.0526,147.0532,147.0530,147.0531,147.0532,147.0531,147.0530,147.0531,,147.0531,147.0532,147.0530,147.0531,147.0532,147.0531,147.0530,147.0531,147.0531,147.0530,147.0531,147.0532,2.658,2.649,2.695,2.688,2.714,2.698,2.701,2.702,2.693,2.643,2.677,2.694,2.659,2.659,2.732,,2.674,2.712,2.689,2.655,2.677,2.674,2.702,2.686,2.652,2.665,2.697,2.653,93099205,269337888,39347330,81046413,201606835,23802657,50801,218881,52701054,198020450,50692233,103769626,238685944,14323964,8865593,,93506340,263507685,36187237,84692734,257747384,18069289,84583353,187742411,56125421,74729871,193877324,12954446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.07,87.38,87.40,87.20,87.23,87.37,47.40,78.16,87.40,87.23,87.32,87.43,87.17,87.22,87.62,,87.37,87.40,87.27,87.24,87.40,87.17,87.23,87.23,87.37,87.22,87.22,87.29
L_Glutamic_acid_REF,C5 H9 N O4,147.0531,2.69,,147.0530,147.0532,147.0531,147.0530,147.0531,147.0532,147.0530,147.0526,147.0532,147.0530,147.0531,147.0532,147.0531,147.0530,147.0531,,147.0531,147.0532,147.0530,147.0531,147.0532,147.0531,147.0530,147.0531,147.0531,147.0530,147.0531,147.0532,2.658,2.649,2.695,2.688,2.714,2.698,2.701,2.702,2.693,2.643,2.677,2.694,2.659,2.659,2.732,,2.674,2.712,2.689,2.655,2.677,2.674,2.702,2.686,2.652,2.665,2.697,2.653,93099205,269337888,39347330,81046413,201606835,23802657,50801,218881,52701054,198020450,50692233,103769626,238685944,14323964,8865593,,93506340,263507685,36187237,84692734,257747384,18069289,84583353,187742411,56125421,74729871,193877324,12954446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.07,87.38,87.40,87.20,87.23,87.37,47.40,78.16,87.40,87.23,87.32,87.43,87.17,87.22,87.62,,87.37,87.40,87.27,87.24,87.40,87.17,87.23,87.23,87.37,87.22,87.22,87.29
L_Glutamine_MET,C5 H10 N2 O3,146.0693,1.28,,146.0694,146.0692,146.0695,146.0691,146.0693,146.0694,146.0700,146.0700,146.0695,146.0692,146.0695,146.0692,146.0693,146.0694,146.0691,146.0692,146.0694,146.0693,146.0694,146.0693,146.0692,146.0694,146.0693,146.0693,146.0695,146.0691,146.0693,146.0694,1.270,1.269,1.281,1.274,1.276,1.277,1.454,1.472,1.280,1.271,1.280,1.273,1.278,1.279,1.339,1.265,1.277,1.273,1.276,1.274,1.272,1.278,1.280,1.272,1.280,1.277,1.275,1.277,7449518,14201115,3336071,16112182,9650485,2761895,263485,211310,5878120,13300699,5348536,17059753,10178841,2271943,1028517,2272764,5584769,11274600,4710355,16191990,10743414,1961977,10620634,9221507,4385811,20547750,12023104,1994203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.17,87.38,86.83,87.31,87.23,87.09,75.91,74.42,86.93,87.37,86.84,87.33,87.19,87.07,87.57,87.71,86.99,87.24,86.92,87.27,87.37,87.02,87.21,87.25,86.81,87.28,87.30,86.96
L_Glutamine_REF,C5 H10 N2 O3,146.0693,1.28,,146.0694,146.0692,146.0695,146.0691,146.0693,146.0694,146.0700,146.0700,146.0695,146.0692,146.0695,146.0692,146.0693,146.0694,146.0691,146.0692,146.0694,146.0693,146.0694,146.0693,146.0692,146.0694,146.0693,146.0693,146.0695,146.0691,146.0693,146.0694,1.270,1.269,1.281,1.274,1.276,1.277,1.454,1.472,1.280,1.271,1.280,1.273,1.278,1.279,1.339,1.265,1.277,1.273,1.276,1.274,1.272,1.278,1.280,1.272,1.280,1.277,1.275,1.277,7449518,14201115,3336071,16112182,9650485,2761895,263485,211310,5878120,13300699,5348536,17059753,10178841,2271943,1028517,2272764,5584769,11274600,4710355,16191990,10743414,1961977,10620634,9221507,4385811,20547750,12023104,1994203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.17,87.38,86.83,87.31,87.23,87.09,75.91,74.42,86.93,87.37,86.84,87.33,87.19,87.07,87.57,87.71,86.99,87.24,86.92,87.27,87.37,87.02,87.21,87.25,86.81,87.28,87.30,86.96
L_Glutathione_oxidized_MET,C20 H32 N6 O12 S2,612.1499,11.57,,612.1500,612.1500,612.1500,612.1499,612.1499,612.1493,612.1655,612.1522,612.1500,612.1496,612.1496,612.1499,612.1498,612.1497,,612.1507,612.1499,612.1498,612.1498,612.1498,612.1500,612.1498,612.1498,612.1496,612.1501,612.1495,612.1495,612.1505,11.538,11.546,11.616,11.576,11.594,11.587,11.573,11.566,11.581,11.540,11.590,11.574,11.539,11.564,,11.567,11.554,11.575,11.578,11.543,11.557,11.554,11.582,11.566,11.548,11.554,11.585,11.537,1373153,663322,100624,927518,1066032,104505,13752,13957,1108008,339150,139423,754885,809382,51959,,10335,879154,427925,138790,630502,951741,130119,841925,420739,127752,425230,418702,62509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.67,92.30,88.20,91.31,91.43,53.42,0.17,47.54,91.96,90.02,88.15,92.21,91.10,80.18,,51.23,91.15,91.14,89.62,91.11,91.33,90.16,90.73,89.95,91.42,89.53,89.25,53.23
L_Glutathione_oxidized_REF,C20 H32 N6 O12 S2,612.1499,11.57,,612.1500,612.1500,612.1500,612.1499,612.1499,612.1493,612.1655,612.1522,612.1500,612.1496,612.1496,612.1499,612.1498,612.1497,,612.1507,612.1499,612.1498,612.1498,612.1498,612.1500,612.1498,612.1498,612.1496,612.1501,612.1495,612.1495,612.1505,11.538,11.546,11.616,11.576,11.594,11.587,11.573,11.566,11.581,11.540,11.590,11.574,11.539,11.564,,11.567,11.554,11.575,11.578,11.543,11.557,11.554,11.582,11.566,11.548,11.554,11.585,11.537,1373153,663322,100624,927518,1066032,104505,13752,13957,1108008,339150,139423,754885,809382,51959,,10335,879154,427925,138790,630502,951741,130119,841925,420739,127752,425230,418702,62509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.67,92.30,88.20,91.31,91.43,53.42,0.17,47.54,91.96,90.02,88.15,92.21,91.10,80.18,,51.23,91.15,91.14,89.62,91.11,91.33,90.16,90.73,89.95,91.42,89.53,89.25,53.23
L_Histidine_MET,C6 H9 N3 O2,155.0694,1.16,,155.0700,155.0693,155.0690,155.0691,155.0701,155.0699,155.0717,155.0692,155.0693,155.0702,155.0715,155.0695,155.0698,155.0691,155.0694,155.0694,155.0694,155.0695,155.0687,155.0693,155.0701,155.0699,155.0695,155.0691,155.0702,155.0690,155.0713,155.0693,1.162,1.161,1.157,1.166,1.168,1.169,1.321,1.114,1.155,1.355,1.163,1.173,1.370,1.163,1.079,1.290,1.153,1.174,1.168,1.150,1.156,1.153,1.163,1.164,1.163,1.152,1.159,1.160,240074,121820,21180,442801,170275,223531,113085,93247,109232,16814,158065,341282,23857,123028,592319,34539,131001,74191,149820,482840,220191,287361,267140,70425,85362,404551,202945,174493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.96,47.44,47.20,46.90,45.24,46.35,26.74,47.08,47.44,44.28,29.34,47.62,47.18,46.90,47.53,47.54,47.54,47.61,44.53,47.52,45.32,46.61,47.61,46.58,47.56,46.55,31.75,47.37
